City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
62,antonio enes,-16.2325,39.9086,25.33,76,0,2.46,MZ,1706559429
63,shimoda,34.6667,138.95,7.84,69,3,4.32,JP,1706559430
64,tolanaro,-25.0319,46.9987,23.44,80,100,5.09,MG,1706559431
65,birjand,32.8663,59.2211,1.26,40,0,3.09,IR,1706559431
66,karaton,-6.3424,106.1045,23.85,92,100,0.35,ID,1706559432
67,trujillo,-8.116,-79.03,24.98,83,75,2.57,PE,1706558855
68,aykhal,66.0,111.5,-21.47,100,100,1.2,RU,1706559433
69,lodwar,3.1191,35.5973,33.49,26,32,3.17,KE,1706559433
70,sao jose da coroa grande,-8.8978,-35.1478,28.17,70,17,4.49,BR,1706559434
71,bogande,12.9714,-0.1436,25.23,14,0,4.28,BF,1706559435
72,petropavlovsk-kamchatsky,53.0452,158.6483,-15.3,93,0,5.0,RU,1706559435
73,luderitz,-26.6481,15.1594,18.55,74,99,3.3,NA,1706559261
74,talnakh,69.4865,88.3972,-16.55,91,100,3.94,RU,1706559437
75,raduzhny,62.0961,77.475,-23.65,100,100,2.76,RU,1706559438
76,olonkinbyen,70.9221,-8.7187,-5.74,55,100,3.69,SJ,1706559438
77,tual,-5.6667,132.75,28.34,78,100,8.22,ID,1706559439
78,sinabang,2.4803,96.3801,26.36,83,38,1.39,ID,1706559439
79,black forest,39.0131,-104.7008,10.94,45,0,5.66,US,1706559440
80,linhares,-19.3911,-40.0722,28.54,81,82,2.46,BR,1706559328
81,costa rica,-23.4167,-54.65,34.44,20,36,3.71,BR,1706559275
82,nuuk,64.1835,-51.7216,-16.66,60,75,8.75,GL,1706559160
83,vorgashor,67.5833,63.95,-16.76,93,65,4.46,RU,1706559442
84,yaiza,28.9633,-13.7631,17.87,59,0,2.06,ES,1706559443
85,kone,-21.0595,164.8658,25.27,78,87,0.35,NC,1706559444
86,twin falls,42.3505,-114.6445,7.94,76,0,5.66,US,1706559384
87,port lincoln,-34.7333,135.8667,17.05,85,77,4.94,AU,1706559262
88,sur,22.5667,59.5289,23.7,73,100,1.12,OM,1706559445
89,kirensk,57.7853,108.1119,-38.91,100,68,0.45,RU,1706559446
90,yerofey pavlovich,53.9667,121.9667,-31.39,96,94,1.34,RU,1706559446
91,polyarnyy,69.1989,33.4478,0.88,66,100,15.61,RU,1706559447
92,udachny,66.4167,112.4,-21.42,76,100,0.95,RU,1706559447
93,khanty-mansiysk,61.0042,69.0019,-22.72,70,75,0.0,RU,1706559448
94,puerto ayora,-0.7393,-90.3518,31.98,75,100,5.05,EC,1706559264
95,vargem grande do sul,-21.8322,-46.8936,25.25,29,20,3.13,BR,1706559450
96,east aurora,42.7678,-78.6134,0.49,81,100,3.08,US,1706559450
97,la passe,45.5549,-0.8967,12.13,88,100,5.11,FR,1706559451
98,dhidhdhoo,6.8833,73.1,27.57,66,6,3.78,MV,1706559451
99,taulaga,-11.0553,-171.0883,29.3,69,99,1.87,AS,1706559452
100,zhoushan,30.0108,122.2047,9.48,98,100,3.41,CN,1706559453
101,mar del plata,-38.0023,-57.5575,26.4,76,0,11.18,AR,1706559211
102,avarua,-21.2078,-159.775,29.03,89,75,3.6,CK,1706559454
103,cabedelo,-6.9811,-34.8339,30.37,73,14,6.35,BR,1706559454
104,road town,18.4167,-64.6167,27.05,72,0,4.22,VG,1706559455
105,coquimbo,-29.9533,-71.3436,19.96,76,52,3.1,CL,1706559197
106,jiayuguan,39.8167,98.3,-6.03,34,4,2.19,CN,1706559456
107,gizo,-8.103,156.8419,26.86,83,100,5.76,SB,1706559267
108,punta arenas,-53.15,-70.9167,17.01,41,0,8.75,CL,1706559267
109,kabansk,52.0486,106.6528,-26.22,96,59,1.69,RU,1706559457
110,atafu village,-8.5421,-172.5159,29.2,71,88,3.18,TK,1706559458
111,xixiang,35.1628,112.865,2.55,63,11,3.06,CN,1706559458
112,khorixas,-20.3667,14.9667,24.7,59,100,7.86,NA,1706559459
113,saldanha,-33.0117,17.9442,21.03,89,92,5.93,ZA,1706559449
114,bethel,41.3712,-73.414,2.74,73,100,6.69,US,1706559249
115,crane,31.3974,-102.3501,17.75,30,97,3.93,US,1706559461
116,koani,-6.1333,39.2833,25.77,87,57,2.78,TZ,1706559461
117,ushuaia,-54.8,-68.3,14.79,47,0,11.83,AR,1706559462
118,kita,13.0349,-9.4895,26.38,11,60,1.9,ML,1706559462
119,nyurba,63.2842,118.3319,-37.28,99,52,2.17,RU,1706559463
120,opuwo,-18.0607,13.84,27.36,38,68,2.55,NA,1706559463
121,stanley,54.868,-1.6985,5.77,93,100,5.4,GB,1706559215
122,alta,69.9689,23.2717,2.59,75,75,12.35,NO,1706559464
123,severo-yeniseyskiy,60.3725,93.0408,-29.68,98,24,1.79,RU,1706559465
124,benguela,-12.5763,13.4055,26.4,83,35,3.33,AO,1706559465
125,juan griego,11.0817,-63.9655,28.57,64,0,3.66,VE,1706559466
126,cuamba,-14.8031,36.5372,21.18,81,23,1.97,MZ,1706559466
127,akureyri,65.6835,-18.0878,1.96,69,75,4.12,IS,1706559467
128,st. john's,47.5649,-52.7093,-1.79,95,100,6.69,CA,1706559467
129,khandyga,62.6667,135.6,-47.9,100,85,0.93,RU,1706559468
130,san patricio,28.017,-97.5169,21.97,39,27,1.76,US,1706559468
131,qaqortoq,60.7167,-46.0333,-23.82,77,11,2.75,GL,1706559469
132,calama,-22.4667,-68.9333,25.66,25,0,8.08,CL,1706559248
133,rongelap,11.1635,166.8941,26.35,76,94,5.91,MH,1706559283
134,sabang,5.8933,95.3214,27.17,80,16,5.82,ID,1706559470
135,cine,37.6117,28.0614,7.67,78,0,2.9,TR,1706559471
136,lospalos,-8.5186,127.0025,22.49,94,74,1.32,TL,1706559471
137,melfi,40.9965,15.6514,4.72,91,35,1.31,IT,1706559471
138,ulladulla,-35.35,150.4667,19.87,86,55,3.85,AU,1706559472
139,new norfolk,-42.7826,147.0587,10.72,92,7,1.38,AU,1706559472
140,tiquipaya,-17.3382,-66.2189,23.4,43,75,3.6,BO,1706559473
141,usogorsk,63.4106,48.6872,-4.63,94,100,4.87,RU,1706559473
142,east london,-33.0153,27.9116,26.14,81,100,8.22,ZA,1706559474
143,tuy hoa,13.0833,109.3,20.14,92,60,1.39,VN,1706559474
144,fale old settlement,-9.3852,-171.2468,29.17,72,93,2.27,TK,1706559474
145,poco verde,-10.7083,-38.1833,31.88,41,58,6.27,BR,1706559289
146,albany,42.6001,-73.9662,1.56,80,100,2.52,US,1706559476
147,tiksi,71.6872,128.8694,-26.58,98,88,3.33,RU,1706559261
148,senanga,-16.1167,23.2667,25.09,55,93,2.81,ZM,1706559477
149,darnah,32.767,22.6367,12.56,54,100,9.72,LY,1706559477
150,lihue,21.9789,-159.3672,25.97,79,20,6.17,US,1706559478
151,nar'yan-mar,67.6713,53.087,-4.94,91,100,11.62,RU,1706559478
152,porto novo,6.4965,2.6036,28.9,72,1,2.76,BJ,1706559417
153,port augusta,-32.5,137.7667,20.06,71,0,4.99,AU,1706559479
154,dzilam gonzalez,21.2833,-88.9333,22.69,53,100,3.81,MX,1706559479
155,segorbe,39.8138,-0.4521,12.83,81,100,0.21,ES,1706559480
156,villa gesell,-37.2639,-56.973,26.14,61,14,9.97,AR,1706559405
157,iqaluit,63.7506,-68.5145,-30.73,67,100,0.0,CA,1706559481
158,kununurra,-15.7667,128.7333,26.99,94,78,0.0,AU,1706559481
159,hell-ville,-13.4,48.2667,27.27,81,61,7.13,MG,1706559482
160,farrokh shahr,32.2717,50.9801,-2.41,54,0,1.03,IR,1706559483
161,arraial do cabo,-22.9661,-42.0278,27.98,74,40,3.6,BR,1706559484
162,ta`u,-14.2336,-169.5144,28.55,76,100,3.99,AS,1706559484
163,kruisfontein,-34.0033,24.7314,21.05,86,99,5.12,ZA,1706559485
164,minas de marcona,-15.2119,-75.1103,24.26,59,55,7.51,PE,1706559485
165,ryotsu-minato,38.0833,138.4333,4.58,70,92,1.75,JP,1706559486
166,palikir - national government center,6.9248,158.1611,25.41,89,100,2.06,FM,1706559409
167,hamilton,39.1834,-84.5333,2.97,80,100,4.12,US,1706559264
168,port mathurin,-19.6833,63.4167,27.6,82,99,9.81,MU,1706559267
169,arar,30.9753,41.0381,11.01,43,40,5.66,SA,1706559488
170,zhangjiakou,40.81,114.8794,-11.21,87,59,0.23,CN,1706559489
171,ngong,-1.3618,36.6566,17.85,70,97,4.08,KE,1706559489
172,vila velha,-20.3297,-40.2925,29.97,80,40,7.2,BR,1706559235
173,brady,31.1352,-99.3351,21.31,27,0,3.6,US,1706559490
174,jaisalmer,26.9147,70.9181,18.82,25,100,3.64,IN,1706559491
175,alesund,62.4723,6.1549,6.29,69,0,6.69,NO,1706559492
176,hasaki,35.7333,140.8333,2.94,51,51,2.02,JP,1706559492
177,la'ie,21.6477,-157.9253,26.98,86,19,0.45,US,1706559479
178,alaghsas,17.0187,8.0168,19.98,17,39,8.19,NE,1706559493
179,pitimbu,-7.4706,-34.8086,30.33,74,11,5.64,BR,1706559494
180,chongoyape,-6.6406,-79.3892,30.39,61,100,4.1,PE,1706559495
181,neka,36.6508,53.299,6.73,87,40,6.17,IR,1706559495
182,awjilah,29.1081,21.2869,12.4,45,6,3.61,LY,1706559496
183,necochea,-38.5473,-58.7368,28.35,45,59,9.24,AR,1706559497
184,vila franca do campo,37.7167,-25.4333,18.27,99,78,8.12,PT,1706559497
185,carbonear,47.7332,-53.2148,-0.88,96,100,10.89,CA,1706559498
186,ancud,-41.8697,-73.8203,17.06,58,98,2.7,CL,1706559345
187,kapa'a,22.0752,-159.319,26.38,79,20,6.17,US,1706559499
188,lompoc,34.6391,-120.4579,24.88,42,20,3.09,US,1706559328
189,kangding,30.0513,101.9603,-0.23,56,34,3.37,CN,1706559501
190,uturoa,-16.7333,-151.4333,28.4,77,100,2.49,PF,1706559502
191,hilo,19.7297,-155.09,29.04,61,0,1.54,US,1706559439
192,kodinsk,58.6881,99.1844,-28.64,100,22,0.59,RU,1706559503
193,whitehorse,60.7161,-135.0538,4.43,87,75,10.29,CA,1706559265
194,el granada,37.5027,-122.4694,23.84,68,0,2.06,US,1706559504
195,ola,59.5833,151.2833,-20.77,81,89,3.87,RU,1706559504
196,puerto baquerizo moreno,-0.9,-89.6,29.55,74,20,6.69,EC,1706559505
197,isafjordur,66.0755,-23.124,-0.53,58,63,12.85,IS,1706559506
198,vadso,70.0744,29.7487,2.49,69,75,18.01,NO,1706559506
199,borgarnes,64.5383,-21.9206,1.03,77,100,11.23,IS,1706559507
200,nadym,65.5333,72.5167,-20.85,95,25,4.79,RU,1706559507
201,katsuura,35.1333,140.3,9.54,57,100,1.14,JP,1706559508
202,sabha,27.0377,14.4283,11.18,55,1,3.82,LY,1706559508
203,northam,51.0333,-4.2167,12.44,93,100,6.81,GB,1706559509
204,korla,41.7597,86.1469,-6.1,82,100,0.48,CN,1706559510
205,lemvig,56.5486,8.3102,6.22,95,100,1.59,DK,1706559510
206,giado,31.9582,12.0203,10.05,57,1,2.89,LY,1706559511
207,port elizabeth,-33.918,25.5701,22.28,91,45,5.81,ZA,1706559511
208,geraldton,-28.7667,114.6,17.23,77,0,3.6,AU,1706559512
209,wailua homesteads,22.0669,-159.378,25.07,80,20,6.17,US,1706559258
210,lazaro cardenas,17.9583,-102.2,28.62,59,100,2.84,MX,1706559291
211,hadibu,12.65,54.0333,23.71,72,64,3.29,YE,1706559513
212,sergeyevka,53.88,67.4158,-18.44,99,90,2.95,KZ,1706559514
213,lebu,-37.6167,-73.65,17.91,61,55,5.38,CL,1706559514
214,flin flon,54.7682,-101.865,2.91,81,75,2.06,CA,1706559515
215,isangel,-19.55,169.2667,25.06,83,75,0.0,VU,1706559516
216,klyuchi,52.2667,79.1667,-18.44,97,73,2.81,RU,1706559313
217,la ronge,55.1001,-105.2842,6.14,52,20,1.54,CA,1706559517
218,iskateley,67.6803,53.1512,-4.99,91,100,11.62,RU,1706559517
219,westport,41.1415,-73.3579,3.9,66,100,7.2,US,1706559518
220,lerwick,60.1545,-1.1494,6.0,80,13,6.17,GB,1706559519
221,hammerfest,70.6634,23.6821,2.25,64,40,23.15,NO,1706559519
222,horta,38.5333,-28.6333,16.8,92,40,9.26,PT,1706559520
223,bekalta,35.6174,10.9947,13.01,69,0,2.57,TN,1706559520
224,sirte,31.2089,16.5887,14.58,57,100,7.5,LY,1706559521
225,bamboo flat,11.7,92.7167,24.05,94,40,0.51,IN,1706559521
226,castillos,-34.1667,-53.8333,24.59,53,39,4.46,UY,1706559522
227,rengo,-34.4167,-70.8667,34.18,18,0,4.54,CL,1706559522
228,saipan,15.1355,145.701,24.39,69,75,6.69,MP,1706559523
229,kismayo,-0.3582,42.5454,26.76,85,100,6.83,SO,1706559523
230,mawlaik,23.6333,94.4167,12.9,70,0,0.78,MM,1706559437
231,kidal,18.4411,1.4078,21.15,14,15,5.03,ML,1706559525
232,fayzabad,37.1166,70.58,3.53,78,100,1.69,AF,1706559526
233,galich,58.3797,42.3475,-1.71,92,100,5.4,RU,1706559526
234,sakchu-up,40.3894,125.0467,-11.57,96,11,1.32,KP,1706559527
235,chernomorskoye,45.5039,32.6997,2.29,69,52,7.8,UA,1706559527
236,ust-nera,64.5667,143.2,-36.76,97,99,1.95,RU,1706559527
237,trikala,39.5553,21.7675,4.63,66,90,0.89,GR,1706559528
238,port-vila,-17.7338,168.3219,24.78,88,20,1.03,VU,1706559528
239,vychegodskiy,61.247,46.8984,-0.38,95,100,4.18,RU,1706559529
240,at-bashi,41.1702,75.8106,-7.9,87,100,0.62,KG,1706559529
241,motueka,-41.1333,173.0167,17.28,46,0,1.14,NZ,1706559530
242,bundu,23.1833,85.5833,15.12,39,2,1.12,IN,1706559530
243,nelson bay,-32.7167,152.15,24.5,93,51,5.81,AU,1706559531
244,laojunmiao,39.8333,97.7333,-5.54,34,4,2.85,CN,1706559531
245,yaren,-0.5472,166.916,29.16,67,98,8.03,NR,1706559531
246,vilyuchinsk,52.9306,158.4028,-14.48,88,89,3.65,RU,1706559532
247,dudinka,69.4058,86.1778,-15.18,83,100,8.05,RU,1706559532
248,atherton,53.5237,-2.4935,11.83,97,100,1.79,GB,1706559533
249,namibe,-15.1961,12.1522,23.48,73,9,5.95,AO,1706559533
250,xilin hot,43.9667,116.0333,-21.14,99,100,0.52,CN,1706559534
251,badger,64.8,-147.5333,-24.37,71,100,0.0,US,1706559268
252,chincha alta,-13.4099,-76.1323,29.33,66,65,3.67,PE,1706559534
253,changyon,38.2508,125.0961,-2.01,83,5,1.0,KP,1706559535
254,saint-denis,48.9167,2.3333,11.88,84,0,3.09,FR,1706559535
255,trapani,37.8333,12.6667,9.04,87,0,1.03,IT,1706559432
256,ghat,24.9647,10.1728,14.28,44,3,3.16,LY,1706559315
257,rizhao,35.4275,119.4553,2.26,85,100,1.61,CN,1706559536
258,dunedin,-45.8742,170.5036,17.67,68,49,0.45,NZ,1706559537
259,as sulayyil,20.4607,45.5779,21.14,51,100,3.84,SA,1706559537
260,selfoss,63.9331,-20.9971,0.58,85,100,13.03,IS,1706559538
261,serdar,38.9764,56.2757,3.23,71,26,2.11,TM,1706559538
262,chonchi,-42.6128,-73.8092,21.18,43,98,0.98,CL,1706559538
263,orchard homes,46.8633,-114.0484,9.22,93,100,1.54,US,1706559505
264,cidreira,-30.1811,-50.2056,24.65,75,73,3.38,BR,1706559266
265,ginir,7.1333,40.7,17.41,60,92,0.54,ET,1706559540
266,plastun,44.7561,136.2939,-14.84,84,4,3.38,RU,1706559540
267,kerikeri,-35.2268,173.9474,21.06,84,3,2.24,NZ,1706559541
268,cabo san lucas,22.8909,-109.9124,31.45,61,100,6.17,MX,1706559425
269,kalmunai,7.4167,81.8167,25.2,87,85,3.19,LK,1706559542
270,adilcevaz,38.8039,42.7342,-4.72,77,95,1.63,TR,1706559543
271,cooma,-36.2333,149.1333,16.57,89,0,0.53,AU,1706559543
272,holualoa,19.6228,-155.9522,24.91,82,40,7.2,US,1706559544
273,brisas de zicatela,15.8369,-97.0419,29.29,61,20,2.57,MX,1706559544
274,taoudenni,22.6783,-3.9836,22.4,11,0,4.74,ML,1706559545
275,pimentel,-6.8367,-79.9342,29.16,61,75,7.2,PE,1706559546
276,port blair,11.6667,92.75,24.02,94,40,0.51,IN,1706559490
277,anaco,9.4389,-64.4728,35.53,25,5,3.03,VE,1706559547
278,mvurwi,-17.0333,30.85,17.11,88,4,0.88,ZW,1706559547
279,kapuskasing,49.4169,-82.4331,0.05,80,100,3.09,CA,1706559548
280,berezovyy,51.6667,135.7,-20.41,98,87,1.48,RU,1706559548
281,tsiombe,-25.3,45.4833,22.73,81,15,7.01,MG,1706559549
282,shkurinskaya,46.5858,39.3599,-1.94,78,64,4.21,RU,1706559550
283,meadow lake,34.8014,-106.5436,15.12,39,91,1.6,US,1706559292
284,hithadhoo,-0.6,73.0833,27.86,75,17,3.08,MV,1706559551
285,homer,59.6425,-151.5483,-11.22,81,100,10.28,US,1706559283
286,tweed heads,-28.1817,153.547,26.09,99,75,3.6,AU,1706559505
287,mount gambier,-37.8333,140.7667,11.25,93,8,2.35,AU,1706559553
288,eforie sud,44.0229,28.6494,2.67,83,100,9.78,RO,1706559553
289,peronne,49.9333,2.9333,9.32,87,0,4.63,FR,1706559554
290,palmer,42.1584,-72.3287,1.65,78,100,4.12,US,1706559391
